snapshot_date,location_id,sku_id,on_hand_qty,reserved_qty,backorder_qty,holding_cost_per_unit_per_day,stockout_cost_per_unit,scenario
2025-05-26,DC_HN,SKU0021,201,10,0,0.0182,0.12,before
2025-05-26,WH_NORTH,SKU0013,2229,79,0,0.0191,0.15,before
2025-05-26,WH_SOUTH,SKU0004,0,0,1095,0.0136,0.18,before
2025-05-26,WH_SOUTH,SKU0017,1067,45,0,0.0175,0.142,before
2025-05-26,WH_SOUTH,SKU0025,0,0,1039,0.0169,0.115,before
2025-05-28,DC_CT,SKU0022,0,0,11,0.0176,0.105,before
2025-05-28,DC_DN,SKU0006,0,0,11,0.0179,0.181,before
2025-05-28,WH_NORTH,SKU0005,0,0,563,0.0183,0.168,before
2025-05-28,WH_NORTH,SKU0006,0,0,235,0.0204,0.138,before
2025-05-28,WH_NORTH,SKU0020,0,0,908,0.0159,0.152,before
2025-05-28,WH_SOUTH,SKU0015,0,0,551,0.0184,0.143,before
2025-05-28,WH_SOUTH,SKU0029,0,0,866,0.0149,0.136,before
2025-05-30,WH_NORTH,SKU0021,0,0,654,0.0179,0.142,before
2025-05-31,WH_NORTH,SKU0005,0,0,563,0.0188,0.151,before
2025-05-31,WH_NORTH,SKU0006,0,0,320,0.0248,0.15,before
2025-06-02,DC_CT,SKU0009,0,0,9,0.0223,0.145,before
2025-06-02,DC_CT,SKU0013,92,3,0,0.0171,0.156,before
2025-06-02,DC_CT,SKU0015,39,1,0,0.0186,0.164,before
2025-06-02,DC_CT,SKU0017,0,0,14,0.0201,0.156,before
2025-06-02,DC_CT,SKU0021,0,0,28,0.0214,0.156,before
2025-06-02,DC_CT,SKU0025,79,3,0,0.0211,0.146,before
2025-06-02,DC_DN,SKU0004,168,5,0,0.017,0.127,before
2025-06-02,DC_DN,SKU0006,0,0,16,0.0189,0.12,before
2025-06-02,DC_DN,SKU0026,105,5,0,0.0166,0.166,before
2025-06-02,DC_HCMC,SKU0024,219,5,0,0.0212,0.167,before
2025-06-02,DC_HN,SKU0002,312,18,0,0.0123,0.174,before
2025-06-02,DC_HN,SKU0013,235,8,0,0.0222,0.153,before
2025-06-02,WH_NORTH,SKU0015,1950,67,0,0.0175,0.131,before
2025-06-03,WH_NORTH,SKU0021,0,0,654,0.0192,0.128,before
2025-06-03,WH_SOUTH,SKU0004,0,0,1095,0.0211,0.139,before
2025-06-03,WH_SOUTH,SKU0013,0,0,803,0.0135,0.155,before
2025-06-03,WH_SOUTH,SKU0022,0,0,265,0.016,0.144,before
2025-06-04,DC_CT,SKU0007,0,0,10,0.018,0.151,before
2025-06-04,DC_DN,SKU0006,0,0,20,0.0207,0.143,before
2025-06-04,WH_SOUTH,SKU0015,0,0,551,0.0157,0.188,before
2025-06-04,WH_SOUTH,SKU0022,0,0,265,0.0142,0.165,before
2025-06-05,WH_NORTH,SKU0021,0,0,654,0.0195,0.151,before
2025-06-05,WH_SOUTH,SKU0013,0,0,803,0.0123,0.112,before
2025-06-05,WH_SOUTH,SKU0022,0,0,265,0.0192,0.168,before
2025-06-06,WH_NORTH,SKU0006,0,0,359,0.0176,0.115,before
2025-06-06,WH_NORTH,SKU0017,0,0,138,0.0184,0.125,before
2025-06-06,WH_NORTH,SKU0020,0,0,908,0.0174,0.059,before
2025-06-06,WH_SOUTH,SKU0009,0,0,1579,0.0184,0.133,before
2025-06-06,WH_SOUTH,SKU0015,0,0,551,0.0172,0.143,before
2025-06-07,WH_NORTH,SKU0017,0,0,138,0.0178,0.118,before
2025-06-07,WH_SOUTH,SKU0022,0,0,265,0.0153,0.166,before
2025-06-09,DC_DN,SKU0005,101,3,0,0.0156,0.142,before
2025-06-09,DC_DN,SKU0014,28,1,0,0.0227,0.129,before
2025-06-09,DC_DN,SKU0015,3,1,0,0.0163,0.161,before
2025-06-09,DC_DN,SKU0022,15,0,0,0.0158,0.158,before
2025-06-09,DC_DN,SKU0024,37,5,0,0.0159,0.131,before
2025-06-09,DC_HCMC,SKU0004,174,8,0,0.0203,0.168,before
2025-06-09,DC_HCMC,SKU0018,589,20,0,0.0241,0.14,before
2025-06-09,DC_HCMC,SKU0024,186,7,0,0.0169,0.119,before
2025-06-09,DC_HN,SKU0007,118,8,0,0.0124,0.118,before
2025-06-09,WH_NORTH,SKU0006,0,0,359,0.0176,0.189,before
2025-06-09,WH_NORTH,SKU0018,3503,151,0,0.0192,0.177,before
2025-06-10,DC_DN,SKU0006,0,0,26,0.0223,0.161,before
2025-06-10,WH_NORTH,SKU0006,0,0,359,0.0215,0.147,before
2025-06-10,WH_SOUTH,SKU0007,0,0,759,0.0136,0.156,before
2025-06-10,WH_SOUTH,SKU0015,0,0,551,0.0185,0.151,before
2025-06-10,WH_SOUTH,SKU0018,0,0,2125,0.0126,0.157,before
2025-06-11,DC_CT,SKU0007,0,0,21,0.017,0.148,before
2025-06-11,DC_CT,SKU0022,0,0,27,0.0138,0.1,before
2025-06-11,DC_CT,SKU0029,0,0,54,0.0211,0.161,before
2025-06-11,WH_NORTH,SKU0017,0,0,138,0.0169,0.164,before
2025-06-11,WH_SOUTH,SKU0007,0,0,795,0.018,0.172,before
2025-06-11,WH_SOUTH,SKU0009,0,0,1728,0.0167,0.15,before
2025-06-11,WH_SOUTH,SKU0022,0,0,265,0.0194,0.148,before
2025-06-12,DC_CT,SKU0009,0,0,18,0.0214,0.154,before
2025-06-12,DC_CT,SKU0029,0,0,55,0.0166,0.157,before
2025-06-12,WH_NORTH,SKU0006,0,0,359,0.0187,0.152,before
2025-06-13,DC_CT,SKU0014,0,0,1,0.0158,0.171,before
2025-06-13,DC_CT,SKU0022,0,0,30,0.0199,0.141,before
2025-06-13,DC_CT,SKU0024,0,0,113,0.0213,0.14,before
2025-06-13,DC_DN,SKU0006,0,0,30,0.018,0.121,before
2025-06-13,WH_NORTH,SKU0005,0,0,563,0.0194,0.158,before
2025-06-13,WH_NORTH,SKU0017,0,0,138,0.0206,0.17,before
2025-06-13,WH_NORTH,SKU0021,0,0,654,0.0178,0.13,before
2025-06-13,WH_SOUTH,SKU0007,0,0,795,0.0219,0.177,before
2025-06-14,DC_CT,SKU0029,0,0,58,0.0213,0.13,before
2025-06-14,WH_NORTH,SKU0017,0,0,138,0.0206,0.187,before
2025-06-15,DC_DN,SKU0006,0,0,33,0.0144,0.16,before
2025-06-15,WH_NORTH,SKU0017,0,0,138,0.0161,0.132,before
2025-06-15,WH_SOUTH,SKU0013,0,0,803,0.0205,0.143,before
2025-06-15,WH_SOUTH,SKU0015,0,0,551,0.0165,0.159,before
2025-06-15,WH_SOUTH,SKU0025,0,0,1039,0.018,0.154,before
2025-06-16,DC_CT,SKU0014,0,0,5,0.0208,0.164,before
2025-06-16,DC_CT,SKU0021,122,6,0,0.0193,0.135,before
2025-06-16,DC_CT,SKU0024,0,0,121,0.0196,0.136,before
2025-06-16,DC_DN,SKU0002,92,6,0,0.0128,0.202,before
2025-06-16,DC_DN,SKU0029,194,9,0,0.0209,0.148,before
2025-06-16,DC_HCMC,SKU0006,59,0,0,0.0228,0.125,before
2025-06-16,DC_HCMC,SKU0020,92,6,0,0.0153,0.149,before
2025-06-16,DC_HN,SKU0009,117,4,0,0.0193,0.156,before
2025-06-16,DC_HN,SKU0022,116,6,0,0.0201,0.135,before
2025-06-16,DC_HN,SKU0029,68,3,0,0.0166,0.152,before
2025-06-16,WH_SOUTH,SKU0004,0,0,1154,0.0198,0.178,before
2025-06-17,WH_NORTH,SKU0006,0,0,359,0.0177,0.133,before
2025-06-17,WH_SOUTH,SKU0014,0,0,417,0.0184,0.176,before
2025-06-18,WH_NORTH,SKU0017,0,0,138,0.0161,0.162,before
2025-06-19,WH_SOUTH,SKU0015,0,0,551,0.0189,0.138,before
2025-06-19,WH_SOUTH,SKU0018,0,0,2182,0.0185,0.131,before
2025-06-20,DC_CT,SKU0007,0,0,33,0.0174,0.146,before
2025-06-20,DC_CT,SKU0017,0,0,26,0.0141,0.169,before
2025-06-20,WH_NORTH,SKU0017,0,0,138,0.0168,0.165,before
2025-06-21,DC_CT,SKU0009,0,0,24,0.0175,0.159,before
2025-06-21,DC_CT,SKU0017,0,0,27,0.0165,0.155,before
2025-06-21,DC_CT,SKU0022,0,0,41,0.0156,0.148,before
2025-06-21,DC_DN,SKU0006,0,0,38,0.0166,0.161,before
2025-06-21,DC_DN,SKU0015,0,0,13,0.0213,0.149,before
2025-06-21,WH_NORTH,SKU0017,0,0,138,0.0181,0.139,before
2025-06-21,WH_SOUTH,SKU0007,0,0,873,0.0163,0.135,before
2025-06-21,WH_SOUTH,SKU0018,0,0,2182,0.0202,0.131,before
2025-06-22,DC_CT,SKU0022,0,0,43,0.0177,0.135,before
2025-06-22,DC_DN,SKU0006,0,0,39,0.013,0.151,before
2025-06-22,WH_NORTH,SKU0020,0,0,908,0.023,0.181,before
2025-06-22,WH_SOUTH,SKU0007,0,0,873,0.0212,0.144,before
2025-06-23,DC_CT,SKU0018,82,3,0,0.0142,0.148,before
2025-06-23,DC_DN,SKU0024,24,0,0,0.0182,0.114,before
2025-06-23,DC_HCMC,SKU0014,195,6,0,0.0194,0.158,before
2025-06-23,DC_HCMC,SKU0018,439,14,0,0.0188,0.154,before
2025-06-23,DC_HCMC,SKU0026,74,6,0,0.0223,0.134,before
2025-06-23,DC_HN,SKU0015,264,11,0,0.0215,0.161,before
2025-06-23,WH_NORTH,SKU0005,0,0,563,0.0225,0.189,before
2025-06-23,WH_NORTH,SKU0009,3409,154,0,0.0129,0.15,before
2025-06-23,WH_NORTH,SKU0020,0,0,908,0.0122,0.158,before
2025-06-23,WH_SOUTH,SKU0002,0,0,551,0.0188,0.198,before
2025-06-23,WH_SOUTH,SKU0017,995,43,0,0.0193,0.144,before
2025-06-23,WH_SOUTH,SKU0018,0,0,2182,0.0154,0.139,before
2025-06-25,WH_SOUTH,SKU0004,0,0,1352,0.0164,0.164,before
2025-06-26,DC_CT,SKU0009,0,0,25,0.0113,0.142,before
2025-06-26,DC_CT,SKU0022,0,0,46,0.0157,0.18,before
2025-06-26,DC_DN,SKU0006,0,0,40,0.0233,0.1,before
2025-06-26,WH_NORTH,SKU0005,0,0,563,0.0254,0.162,before
2025-06-26,WH_SOUTH,SKU0018,0,0,2182,0.0175,0.183,before
2025-06-27,DC_DN,SKU0006,0,0,40,0.0212,0.107,before
2025-06-28,DC_CT,SKU0014,0,0,26,0.0234,0.179,before
2025-06-28,DC_CT,SKU0022,0,0,47,0.0195,0.147,before
2025-06-28,DC_CT,SKU0029,0,0,65,0.0212,0.157,before
2025-06-28,DC_DN,SKU0015,0,0,23,0.0177,0.128,before
2025-06-29,WH_SOUTH,SKU0007,0,0,873,0.0226,0.16,before
2025-06-30,DC_CT,SKU0018,69,4,0,0.0192,0.182,before
2025-06-30,DC_DN,SKU0013,210,9,0,0.0172,0.149,before
2025-06-30,DC_HCMC,SKU0015,39,3,0,0.0197,0.153,before
2025-06-30,DC_HCMC,SKU0017,60,2,0,0.0229,0.145,before
2025-06-30,DC_HCMC,SKU0025,181,6,0,0.0153,0.156,before
2025-06-30,DC_HN,SKU0018,135,4,0,0.0209,0.141,before
2025-06-30,DC_HN,SKU0029,38,2,0,0.0179,0.151,before
2025-06-30,WH_NORTH,SKU0013,2516,103,0,0.0212,0.094,before
2025-06-30,WH_NORTH,SKU0021,0,0,917,0.025,0.136,before
