shipment_id,from_node,to_node,sku_id,ship_date,planned_delivery_date,actual_delivery_date,carrier,mode,route_lane_id,shipped_qty,freight_cost,priority_bucket,scenario
SH000162,WH_NORTH,DC_HN,SKU0018,2025-03-05,2025-03-06,2025-03-06,CarrierB,Road,WH_NORTH->DC_HN:Road,158,21.61,Std,after
SH000163,WH_NORTH,DC_HN,SKU0025,2025-03-05,2025-03-06,2025-03-06,CarrierA,Road,WH_NORTH->DC_HN:Road,147,20.49,Std,after
SH000164,WH_NORTH,DC_HN,SKU0017,2025-03-05,2025-03-06,2025-03-06,CarrierB,Road,WH_NORTH->DC_HN:Road,156,20.3,Std,after
SH000165,WH_NORTH,DC_HN,SKU0030,2025-03-05,2025-03-06,2025-03-06,CarrierA,Road,WH_NORTH->DC_HN:Road,84,11.34,Std,after
SH000166,WH_NORTH,DC_HN,SKU0024,2025-03-05,2025-03-06,2025-03-06,CarrierC,Road,WH_NORTH->DC_HN:Road,67,8.7,Std,after
SH000167,WH_NORTH,DC_HN,SKU0016,2025-03-05,2025-03-06,2025-03-06,CarrierA,Road,WH_NORTH->DC_HN:Road,78,9.95,Std,after
SH000168,WH_NORTH,DC_HN,SKU0001,2025-03-05,2025-03-06,2025-03-06,CarrierC,Road,WH_NORTH->DC_HN:Road,25,2.99,Std,after
SH000169,WH_SOUTH,DC_CT,SKU0029,2025-03-13,2025-03-14,2025-03-15,CarrierC,Road,WH_SOUTH->DC_CT:Road,300,42.9,Std,after
SH000170,WH_SOUTH,DC_CT,SKU0028,2025-03-13,2025-03-14,2025-03-15,CarrierA,Road,WH_SOUTH->DC_CT:Road,138,22.03,Std,after
SH000171,WH_NORTH,DC_DN,SKU0013,2025-03-13,2025-03-15,2025-03-15,CarrierB,Road,WH_NORTH->DC_DN:Road,163,33.87,Expedite,after
SH000172,WH_NORTH,DC_DN,SKU0029,2025-03-12,2025-03-14,2025-03-14,CarrierB,Road,WH_NORTH->DC_DN:Road,99,20.74,Launch,after
SH000173,WH_NORTH,DC_DN,SKU0024,2025-03-13,2025-03-15,2025-03-15,CarrierA,Road,WH_NORTH->DC_DN:Road,159,36.6,Std,after
SH000174,WH_NORTH,DC_DN,SKU0016,2025-03-13,2025-03-15,2025-03-15,CarrierA,Road,WH_NORTH->DC_DN:Road,92,21.43,Std,after
SH000175,WH_NORTH,DC_DN,SKU0021,2025-03-13,2025-03-15,2025-03-15,CarrierC,Road,WH_NORTH->DC_DN:Road,97,21.37,Std,after
SH000176,WH_NORTH,DC_DN,SKU0018,2025-03-13,2025-03-15,2025-03-15,CarrierA,Road,WH_NORTH->DC_DN:Road,78,16.01,Std,after
SH000177,WH_NORTH,DC_DN,SKU0026,2025-03-13,2025-03-15,2025-03-15,CarrierB,Road,WH_NORTH->DC_DN:Road,71,14.38,Std,after
SH000178,WH_SOUTH,DC_HCMC,SKU0012,2025-03-10,2025-03-11,2025-03-11,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,242,26.25,Expedite,after
SH000179,WH_SOUTH,DC_HCMC,SKU0016,2025-03-10,2025-03-11,2025-03-11,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,40,4.86,Expedite,after
SH000180,WH_SOUTH,DC_HCMC,SKU0002,2025-03-10,2025-03-11,2025-03-11,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,59,6.69,Launch,after
SH000181,WH_SOUTH,DC_HCMC,SKU0018,2025-03-12,2025-03-13,2025-03-13,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,264,27.79,Std,after
SH000182,WH_SOUTH,DC_HCMC,SKU0001,2025-03-12,2025-03-13,2025-03-13,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,243,26.89,Std,after
SH000183,WH_SOUTH,DC_HCMC,SKU0024,2025-03-12,2025-03-13,2025-03-13,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,187,20.06,Std,after
SH000184,WH_SOUTH,DC_HCMC,SKU0002,2025-03-12,2025-03-13,2025-03-13,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,189,19.83,Std,after
SH000185,WH_SOUTH,DC_HCMC,SKU0015,2025-03-12,2025-03-13,2025-03-13,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,159,19.82,Std,after
SH000186,WH_SOUTH,DC_HCMC,SKU0027,2025-03-12,2025-03-13,2025-03-13,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,92,11.74,Std,after
SH000187,WH_SOUTH,DC_HCMC,SKU0007,2025-03-12,2025-03-13,2025-03-13,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,103,12.77,Std,after
SH000188,WH_SOUTH,DC_HCMC,SKU0008,2025-03-12,2025-03-13,2025-03-13,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,98,11.41,Std,after
SH000189,WH_NORTH,DC_HN,SKU0027,2025-03-12,2025-03-13,2025-03-13,CarrierA,Road,WH_NORTH->DC_HN:Road,46,6.41,Expedite,after
SH000190,WH_NORTH,DC_HN,SKU0006,2025-03-11,2025-03-12,2025-03-12,CarrierB,Road,WH_NORTH->DC_HN:Road,64,8.15,Launch,after
SH000191,WH_NORTH,DC_HN,SKU0023,2025-03-10,2025-03-11,2025-03-11,CarrierA,Road,WH_NORTH->DC_HN:Road,289,37.0,Std,after
SH000192,WH_NORTH,DC_HN,SKU0017,2025-03-10,2025-03-11,2025-03-11,CarrierB,Road,WH_NORTH->DC_HN:Road,217,28.92,Std,after
SH000193,WH_NORTH,DC_HN,SKU0010,2025-03-10,2025-03-11,2025-03-11,CarrierB,Road,WH_NORTH->DC_HN:Road,180,21.02,Std,after
SH000194,WH_NORTH,DC_HN,SKU0030,2025-03-10,2025-03-11,2025-03-11,CarrierA,Road,WH_NORTH->DC_HN:Road,130,17.13,Std,after
SH000195,WH_NORTH,DC_HN,SKU0011,2025-03-10,2025-03-11,2025-03-11,CarrierA,Road,WH_NORTH->DC_HN:Road,134,18.5,Std,after
SH000196,WH_NORTH,DC_HN,SKU0006,2025-03-10,2025-03-11,2025-03-11,CarrierA,Road,WH_NORTH->DC_HN:Road,117,15.93,Std,after
SH000197,WH_SOUTH,DC_CT,SKU0007,2025-03-20,2025-03-21,2025-03-21,CarrierC,Road,WH_SOUTH->DC_CT:Road,85,13.61,Std,after
SH000198,WH_SOUTH,DC_CT,SKU0003,2025-03-20,2025-03-21,2025-03-21,CarrierA,Road,WH_SOUTH->DC_CT:Road,75,11.17,Std,after
SH000199,WH_SOUTH,DC_CT,SKU0014,2025-03-20,2025-03-21,2025-03-21,CarrierA,Road,WH_SOUTH->DC_CT:Road,67,10.04,Std,after
SH000200,WH_SOUTH,DC_CT,SKU0015,2025-03-20,2025-03-21,2025-03-21,CarrierC,Road,WH_SOUTH->DC_CT:Road,61,9.51,Std,after
SH000201,WH_SOUTH,DC_CT,SKU0010,2025-03-20,2025-03-21,2025-03-21,CarrierC,Road,WH_SOUTH->DC_CT:Road,34,4.93,Std,after
SH000202,WH_NORTH,DC_DN,SKU0013,2025-03-17,2025-03-19,2025-03-19,CarrierA,Road,WH_NORTH->DC_DN:Road,152,33.58,Std,after
SH000203,WH_NORTH,DC_DN,SKU0005,2025-03-17,2025-03-19,2025-03-19,CarrierC,Road,WH_NORTH->DC_DN:Road,85,19.36,Std,after
SH000204,WH_NORTH,DC_DN,SKU0006,2025-03-17,2025-03-19,2025-03-19,CarrierA,Road,WH_NORTH->DC_DN:Road,55,11.43,Std,after
SH000205,WH_NORTH,DC_DN,SKU0020,2025-03-17,2025-03-19,2025-03-19,CarrierA,Road,WH_NORTH->DC_DN:Road,50,9.56,Std,after
SH000206,WH_SOUTH,DC_HCMC,SKU0010,2025-03-20,2025-03-21,2025-03-21,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,191,21.72,Expedite,after
SH000207,WH_SOUTH,DC_HCMC,SKU0023,2025-03-20,2025-03-21,2025-03-21,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,146,18.72,Launch,after
SH000208,WH_SOUTH,DC_HCMC,SKU0023,2025-03-20,2025-03-21,2025-03-21,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,138,16.65,Std,after
SH000209,WH_SOUTH,DC_HCMC,SKU0015,2025-03-20,2025-03-21,2025-03-21,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,147,19.0,Std,after
SH000210,WH_SOUTH,DC_HCMC,SKU0010,2025-03-20,2025-03-21,2025-03-21,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,135,14.43,Std,after
SH000211,WH_SOUTH,DC_HCMC,SKU0026,2025-03-20,2025-03-21,2025-03-21,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,103,12.88,Std,after
SH000212,WH_SOUTH,DC_HCMC,SKU0014,2025-03-20,2025-03-21,2025-03-21,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,106,12.12,Std,after
SH000213,WH_NORTH,DC_HN,SKU0002,2025-03-19,2025-03-20,2025-03-20,CarrierA,Road,WH_NORTH->DC_HN:Road,148,17.69,Expedite,after
SH000214,WH_NORTH,DC_HN,SKU0001,2025-03-19,2025-03-20,2025-03-20,CarrierB,Road,WH_NORTH->DC_HN:Road,75,9.41,Expedite,after
SH000215,WH_NORTH,DC_HN,SKU0010,2025-03-18,2025-03-19,2025-03-19,CarrierA,Road,WH_NORTH->DC_HN:Road,373,47.31,Std,after
SH000216,WH_NORTH,DC_HN,SKU0004,2025-03-18,2025-03-19,2025-03-19,CarrierB,Road,WH_NORTH->DC_HN:Road,205,25.49,Std,after
SH000217,WH_NORTH,DC_HN,SKU0021,2025-03-18,2025-03-19,2025-03-19,CarrierB,Road,WH_NORTH->DC_HN:Road,101,12.85,Std,after
SH000218,WH_NORTH,DC_HN,SKU0005,2025-03-18,2025-03-19,2025-03-19,CarrierC,Road,WH_NORTH->DC_HN:Road,100,13.85,Std,after
SH000219,WH_NORTH,DC_HN,SKU0017,2025-03-18,2025-03-19,2025-03-19,CarrierC,Road,WH_NORTH->DC_HN:Road,75,8.68,Std,after
SH000220,WH_NORTH,DC_HN,SKU0016,2025-03-18,2025-03-19,2025-03-19,CarrierB,Road,WH_NORTH->DC_HN:Road,27,3.47,Std,after
SH000221,WH_SOUTH,DC_CT,SKU0005,2025-03-25,2025-03-26,2025-03-26,CarrierA,Road,WH_SOUTH->DC_CT:Road,90,12.08,Expedite,after
SH000222,WH_SOUTH,DC_CT,SKU0018,2025-03-24,2025-03-25,2025-03-25,CarrierC,Road,WH_SOUTH->DC_CT:Road,131,17.69,Launch,after
SH000223,WH_SOUTH,DC_CT,SKU0016,2025-03-26,2025-03-27,2025-03-27,CarrierA,Road,WH_SOUTH->DC_CT:Road,221,33.52,Std,after
SH000224,WH_NORTH,DC_DN,SKU0017,2025-03-24,2025-03-26,2025-03-26,CarrierB,Road,WH_NORTH->DC_DN:Road,205,41.51,Std,after
SH000225,WH_NORTH,DC_DN,SKU0024,2025-03-24,2025-03-26,2025-03-26,CarrierC,Road,WH_NORTH->DC_DN:Road,91,20.33,Std,after
SH000226,WH_NORTH,DC_DN,SKU0003,2025-03-24,2025-03-26,2025-03-26,CarrierC,Road,WH_NORTH->DC_DN:Road,79,15.35,Std,after
SH000227,WH_SOUTH,DC_HCMC,SKU0001,2025-03-24,2025-03-25,2025-03-25,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,102,11.38,Expedite,after
SH000228,WH_SOUTH,DC_HCMC,SKU0013,2025-03-24,2025-03-25,2025-03-25,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,110,12.2,Launch,after
SH000229,WH_SOUTH,DC_HCMC,SKU0017,2025-03-26,2025-03-27,2025-03-27,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,545,58.4,Std,after
SH000230,WH_SOUTH,DC_HCMC,SKU0006,2025-03-26,2025-03-27,2025-03-27,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,244,29.22,Std,after
SH000231,WH_SOUTH,DC_HCMC,SKU0013,2025-03-26,2025-03-27,2025-03-27,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,204,22.42,Std,after
SH000232,WH_SOUTH,DC_HCMC,SKU0014,2025-03-26,2025-03-27,2025-03-27,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,92,10.48,Std,after
SH000233,WH_SOUTH,DC_HCMC,SKU0019,2025-03-26,2025-03-27,2025-03-27,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,89,9.57,Std,after
SH000234,WH_SOUTH,DC_HCMC,SKU0016,2025-03-26,2025-03-27,2025-03-27,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,50,5.64,Std,after
SH000235,WH_SOUTH,DC_HCMC,SKU0009,2025-03-26,2025-03-27,2025-03-27,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,63,7.72,Std,after
SH000236,WH_NORTH,DC_HN,SKU0008,2025-03-25,2025-03-26,2025-03-26,CarrierA,Road,WH_NORTH->DC_HN:Road,126,17.49,Expedite,after
SH000237,WH_NORTH,DC_HN,SKU0019,2025-03-25,2025-03-26,2025-03-26,CarrierC,Road,WH_NORTH->DC_HN:Road,24,3.32,Expedite,after
SH000238,WH_NORTH,DC_HN,SKU0021,2025-03-27,2025-03-28,2025-03-28,CarrierA,Road,WH_NORTH->DC_HN:Road,55,6.63,Launch,after
SH000239,WH_NORTH,DC_HN,SKU0026,2025-03-26,2025-03-27,2025-03-27,CarrierC,Road,WH_NORTH->DC_HN:Road,241,32.23,Std,after
SH000240,WH_NORTH,DC_HN,SKU0004,2025-03-26,2025-03-27,2025-03-27,CarrierB,Road,WH_NORTH->DC_HN:Road,178,21.45,Std,after
SH000241,WH_NORTH,DC_HN,SKU0009,2025-03-26,2025-03-27,2025-03-27,CarrierA,Road,WH_NORTH->DC_HN:Road,207,26.77,Std,after
SH000242,WH_NORTH,DC_HN,SKU0028,2025-03-26,2025-03-27,2025-03-27,CarrierC,Road,WH_NORTH->DC_HN:Road,142,17.8,Std,after
SH000243,WH_NORTH,DC_HN,SKU0021,2025-03-26,2025-03-27,2025-03-27,CarrierC,Road,WH_NORTH->DC_HN:Road,52,7.06,Std,after
SH000244,WH_NORTH,DC_HN,SKU0024,2025-03-26,2025-03-27,2025-03-27,CarrierA,Road,WH_NORTH->DC_HN:Road,38,5.32,Std,after
SH000245,WH_SOUTH,DC_CT,SKU0008,2025-04-01,2025-04-02,2025-04-02,CarrierB,Road,WH_SOUTH->DC_CT:Road,182,26.99,Expedite,after
SH000246,WH_SOUTH,DC_CT,SKU0022,2025-04-01,2025-04-02,2025-04-02,CarrierA,Road,WH_SOUTH->DC_CT:Road,42,6.72,Expedite,after
SH000247,WH_SOUTH,DC_CT,SKU0017,2025-03-31,2025-04-01,2025-04-01,CarrierB,Road,WH_SOUTH->DC_CT:Road,77,11.41,Std,after
SH000248,WH_SOUTH,DC_CT,SKU0010,2025-03-31,2025-04-01,2025-04-01,CarrierB,Road,WH_SOUTH->DC_CT:Road,26,4.01,Std,after
SH000249,WH_NORTH,DC_DN,SKU0025,2025-03-31,2025-04-02,2025-04-02,CarrierA,Road,WH_NORTH->DC_DN:Road,262,53.12,Std,after
SH000250,WH_NORTH,DC_DN,SKU0021,2025-03-31,2025-04-02,2025-04-02,CarrierB,Road,WH_NORTH->DC_DN:Road,206,44.92,Std,after
SH000251,WH_NORTH,DC_DN,SKU0015,2025-03-31,2025-04-02,2025-04-02,CarrierC,Road,WH_NORTH->DC_DN:Road,123,26.28,Std,after
SH000252,WH_NORTH,DC_DN,SKU0007,2025-03-31,2025-04-02,2025-04-02,CarrierA,Road,WH_NORTH->DC_DN:Road,29,5.99,Std,after
SH000253,WH_SOUTH,DC_HCMC,SKU0011,2025-04-03,2025-04-04,2025-04-04,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,149,15.93,Expedite,after
SH000254,WH_SOUTH,DC_HCMC,SKU0010,2025-04-03,2025-04-04,2025-04-04,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,120,13.89,Expedite,after
SH000255,WH_SOUTH,DC_HCMC,SKU0012,2025-04-03,2025-04-04,2025-04-04,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,51,5.4,Expedite,after
SH000256,WH_SOUTH,DC_HCMC,SKU0020,2025-04-02,2025-04-03,2025-04-03,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,345,42.2,Std,after
SH000257,WH_SOUTH,DC_HCMC,SKU0015,2025-04-02,2025-04-03,2025-04-03,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,161,18.17,Std,after
SH000258,WH_SOUTH,DC_HCMC,SKU0025,2025-04-02,2025-04-03,2025-04-03,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,188,19.86,Std,after
SH000259,WH_SOUTH,DC_HCMC,SKU0030,2025-04-02,2025-04-03,2025-04-03,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,153,18.37,Std,after
SH000260,WH_SOUTH,DC_HCMC,SKU0014,2025-04-02,2025-04-03,2025-04-03,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,99,11.14,Std,after
SH000261,WH_NORTH,DC_HN,SKU0005,2025-04-03,2025-04-04,2025-04-04,CarrierB,Road,WH_NORTH->DC_HN:Road,117,14.46,Launch,after
SH000262,WH_NORTH,DC_HN,SKU0023,2025-04-02,2025-04-03,2025-04-03,CarrierA,Road,WH_NORTH->DC_HN:Road,313,39.5,Std,after
SH000263,WH_NORTH,DC_HN,SKU0030,2025-04-02,2025-04-03,2025-04-03,CarrierB,Road,WH_NORTH->DC_HN:Road,93,10.98,Std,after
SH000264,WH_NORTH,DC_HN,SKU0016,2025-04-02,2025-04-03,2025-04-03,CarrierC,Road,WH_NORTH->DC_HN:Road,66,7.63,Std,after
SH000265,WH_NORTH,DC_HN,SKU0028,2025-04-02,2025-04-03,2025-04-03,CarrierB,Road,WH_NORTH->DC_HN:Road,62,7.84,Std,after
SH000266,WH_NORTH,DC_HN,SKU0018,2025-04-02,2025-04-03,2025-04-03,CarrierA,Road,WH_NORTH->DC_HN:Road,58,7.15,Std,after
SH000267,WH_SOUTH,DC_CT,SKU0023,2025-04-08,2025-04-09,2025-04-09,CarrierC,Road,WH_SOUTH->DC_CT:Road,200,29.67,Std,after
SH000268,WH_SOUTH,DC_CT,SKU0011,2025-04-08,2025-04-09,2025-04-09,CarrierA,Road,WH_SOUTH->DC_CT:Road,89,13.86,Std,after
SH000269,WH_SOUTH,DC_CT,SKU0027,2025-04-08,2025-04-09,2025-04-09,CarrierA,Road,WH_SOUTH->DC_CT:Road,71,10.84,Std,after
SH000270,WH_NORTH,DC_DN,SKU0027,2025-04-09,2025-04-11,2025-04-11,CarrierA,Road,WH_NORTH->DC_DN:Road,23,4.49,Expedite,after
SH000271,WH_NORTH,DC_DN,SKU0008,2025-04-09,2025-04-11,2025-04-11,CarrierB,Road,WH_NORTH->DC_DN:Road,88,17.06,Launch,after
SH000272,WH_NORTH,DC_DN,SKU0004,2025-04-08,2025-04-10,2025-04-10,CarrierA,Road,WH_NORTH->DC_DN:Road,120,26.49,Std,after
SH000273,WH_NORTH,DC_DN,SKU0016,2025-04-08,2025-04-10,2025-04-10,CarrierC,Road,WH_NORTH->DC_DN:Road,65,13.56,Std,after
SH000274,WH_NORTH,DC_DN,SKU0005,2025-04-08,2025-04-10,2025-04-10,CarrierB,Road,WH_NORTH->DC_DN:Road,28,5.89,Std,after
SH000275,WH_SOUTH,DC_HCMC,SKU0024,2025-04-08,2025-04-09,2025-04-09,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,202,22.28,Std,after
SH000276,WH_SOUTH,DC_HCMC,SKU0007,2025-04-08,2025-04-09,2025-04-09,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,200,24.57,Std,after
SH000277,WH_SOUTH,DC_HCMC,SKU0029,2025-04-08,2025-04-09,2025-04-09,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,158,18.83,Std,after
SH000278,WH_SOUTH,DC_HCMC,SKU0026,2025-04-08,2025-04-09,2025-04-09,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,136,14.49,Std,after
SH000279,WH_SOUTH,DC_HCMC,SKU0027,2025-04-08,2025-04-09,2025-04-09,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,126,15.08,Std,after
SH000280,WH_SOUTH,DC_HCMC,SKU0002,2025-04-08,2025-04-09,2025-04-09,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,85,8.9,Std,after
SH000281,WH_SOUTH,DC_HCMC,SKU0020,2025-04-08,2025-04-09,2025-04-09,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,47,5.24,Std,after
SH000282,WH_SOUTH,DC_HCMC,SKU0028,2025-04-08,2025-04-09,2025-04-09,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,52,5.82,Std,after
SH000283,WH_NORTH,DC_HN,SKU0011,2025-04-08,2025-04-09,2025-04-09,CarrierA,Road,WH_NORTH->DC_HN:Road,203,23.77,Expedite,after
SH000284,WH_NORTH,DC_HN,SKU0012,2025-04-08,2025-04-09,2025-04-09,CarrierC,Road,WH_NORTH->DC_HN:Road,115,14.26,Expedite,after
SH000285,WH_NORTH,DC_HN,SKU0006,2025-04-08,2025-04-09,2025-04-09,CarrierA,Road,WH_NORTH->DC_HN:Road,104,11.99,Expedite,after
SH000286,WH_NORTH,DC_HN,SKU0018,2025-04-08,2025-04-09,2025-04-09,CarrierC,Road,WH_NORTH->DC_HN:Road,88,11.16,Expedite,after
SH000287,WH_NORTH,DC_HN,SKU0023,2025-04-08,2025-04-09,2025-04-09,CarrierB,Road,WH_NORTH->DC_HN:Road,72,8.53,Expedite,after
SH000288,WH_NORTH,DC_HN,SKU0011,2025-04-09,2025-04-10,2025-04-10,CarrierC,Road,WH_NORTH->DC_HN:Road,151,20.49,Std,after
SH000289,WH_NORTH,DC_HN,SKU0029,2025-04-09,2025-04-10,2025-04-10,CarrierC,Road,WH_NORTH->DC_HN:Road,145,16.59,Std,after
SH000290,WH_NORTH,DC_HN,SKU0013,2025-04-09,2025-04-10,2025-04-10,CarrierA,Road,WH_NORTH->DC_HN:Road,114,14.54,Std,after
SH000291,WH_NORTH,DC_HN,SKU0030,2025-04-09,2025-04-10,2025-04-10,CarrierC,Road,WH_NORTH->DC_HN:Road,116,13.88,Std,after
SH000292,WH_NORTH,DC_HN,SKU0020,2025-04-09,2025-04-10,2025-04-10,CarrierA,Road,WH_NORTH->DC_HN:Road,78,11.0,Std,after
SH000293,WH_NORTH,DC_DN,SKU0029,2025-04-16,2025-04-18,2025-04-18,CarrierC,Road,WH_NORTH->DC_DN:Road,196,43.17,Expedite,after
SH000294,WH_NORTH,DC_DN,SKU0001,2025-04-17,2025-04-19,2025-04-19,CarrierB,Road,WH_NORTH->DC_DN:Road,219,49.1,Std,after
SH000295,WH_NORTH,DC_DN,SKU0009,2025-04-17,2025-04-19,2025-04-19,CarrierC,Road,WH_NORTH->DC_DN:Road,152,30.03,Std,after
SH000296,WH_NORTH,DC_DN,SKU0017,2025-04-17,2025-04-19,2025-04-19,CarrierC,Road,WH_NORTH->DC_DN:Road,89,17.11,Std,after
SH000297,WH_NORTH,DC_DN,SKU0018,2025-04-17,2025-04-19,2025-04-19,CarrierB,Road,WH_NORTH->DC_DN:Road,75,17.33,Std,after
SH000298,WH_NORTH,DC_DN,SKU0021,2025-04-17,2025-04-19,2025-04-19,CarrierA,Road,WH_NORTH->DC_DN:Road,47,10.93,Std,after
SH000299,WH_SOUTH,DC_HCMC,SKU0016,2025-04-14,2025-04-15,2025-04-15,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,90,9.58,Expedite,after
SH000300,WH_SOUTH,DC_HCMC,SKU0015,2025-04-17,2025-04-18,2025-04-18,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,177,18.64,Launch,after
SH000301,WH_SOUTH,DC_HCMC,SKU0022,2025-04-17,2025-04-18,2025-04-18,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,55,6.41,Launch,after
SH000302,WH_SOUTH,DC_HCMC,SKU0019,2025-04-17,2025-04-18,2025-04-18,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,249,29.71,Std,after
SH000303,WH_SOUTH,DC_HCMC,SKU0010,2025-04-17,2025-04-18,2025-04-18,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,120,15.19,Std,after
SH000304,WH_SOUTH,DC_HCMC,SKU0017,2025-04-17,2025-04-18,2025-04-18,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,106,12.76,Std,after
SH000305,WH_SOUTH,DC_HCMC,SKU0029,2025-04-17,2025-04-18,2025-04-18,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,58,6.89,Std,after
SH000306,WH_SOUTH,DC_HCMC,SKU0016,2025-04-17,2025-04-18,2025-04-18,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,51,5.45,Std,after
SH000307,WH_SOUTH,DC_HCMC,SKU0030,2025-04-17,2025-04-18,2025-04-18,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,17,2.17,Std,after
SH000308,WH_NORTH,DC_HN,SKU0025,2025-04-14,2025-04-15,2025-04-15,CarrierB,Road,WH_NORTH->DC_HN:Road,182,22.57,Expedite,after
SH000309,WH_NORTH,DC_HN,SKU0011,2025-04-14,2025-04-15,2025-04-15,CarrierA,Road,WH_NORTH->DC_HN:Road,263,34.55,Launch,after
SH000310,WH_NORTH,DC_HN,SKU0024,2025-04-14,2025-04-15,2025-04-15,CarrierC,Road,WH_NORTH->DC_HN:Road,121,16.97,Launch,after
SH000311,WH_NORTH,DC_HN,SKU0005,2025-04-14,2025-04-15,2025-04-15,CarrierB,Road,WH_NORTH->DC_HN:Road,41,4.74,Launch,after
SH000312,WH_NORTH,DC_HN,SKU0025,2025-04-16,2025-04-17,2025-04-17,CarrierA,Road,WH_NORTH->DC_HN:Road,277,37.91,Std,after
SH000313,WH_NORTH,DC_HN,SKU0028,2025-04-16,2025-04-17,2025-04-17,CarrierB,Road,WH_NORTH->DC_HN:Road,196,24.17,Std,after
SH000314,WH_NORTH,DC_HN,SKU0014,2025-04-16,2025-04-17,2025-04-17,CarrierB,Road,WH_NORTH->DC_HN:Road,139,18.27,Std,after
SH000315,WH_NORTH,DC_HN,SKU0024,2025-04-16,2025-04-17,2025-04-17,CarrierC,Road,WH_NORTH->DC_HN:Road,117,13.54,Std,after
SH000316,WH_SOUTH,DC_CT,SKU0028,2025-04-21,2025-04-22,2025-04-22,CarrierC,Road,WH_SOUTH->DC_CT:Road,90,12.16,Std,after
SH000317,WH_SOUTH,DC_CT,SKU0001,2025-04-21,2025-04-22,2025-04-22,CarrierA,Road,WH_SOUTH->DC_CT:Road,72,11.15,Std,after
SH000318,WH_NORTH,DC_DN,SKU0027,2025-04-22,2025-04-24,2025-04-24,CarrierA,Road,WH_NORTH->DC_DN:Road,100,20.6,Expedite,after
SH000319,WH_NORTH,DC_DN,SKU0020,2025-04-22,2025-04-24,2025-04-24,CarrierC,Road,WH_NORTH->DC_DN:Road,55,11.92,Expedite,after
SH000320,WH_NORTH,DC_DN,SKU0026,2025-04-23,2025-04-25,2025-04-25,CarrierA,Road,WH_NORTH->DC_DN:Road,104,23.05,Launch,after
SH000321,WH_NORTH,DC_DN,SKU0029,2025-04-21,2025-04-23,2025-04-23,CarrierB,Road,WH_NORTH->DC_DN:Road,275,55.1,Std,after
SH000322,WH_NORTH,DC_DN,SKU0010,2025-04-21,2025-04-23,2025-04-23,CarrierA,Road,WH_NORTH->DC_DN:Road,71,16.26,Std,after
SH000323,WH_SOUTH,DC_HCMC,SKU0008,2025-04-23,2025-04-24,2025-04-24,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,285,32.7,Expedite,after
